codigo,nombre,distrito,provincia,departamento,latitud,longitud,altitud_m,banda_altitud,banda_descripcion
6096,PUESTO DE SALUD GUAYABO,PACHACAMAC,LIMA,LIMA,-12.1989006,-76.8730961,119.0,Banda 1,0–2499 m s. n. m.
30153,CASTILABS LABORATORIO CLINICO E.I.R.L.,VEINTISEIS DE OCTUBRE,PIURA,PIURA,-5.1957094,-80.652969,37.0,Banda 1,0–2499 m s. n. m.
1237,CENTRO DE SALUD MARITZA CAMPOS DIAZ - ZAMACOLA,CERRO COLORADO,AREQUIPA,AREQUIPA,-16.3514378,-71.5625923,2520.0,Banda 2,2500–3599 m s. n. m.
2450,SAN ANTONIO,ECHARATE,LA CONVENCION,CUSCO,-12.682405,-72.89374833,1442.0,Banda 1,0–2499 m s. n. m.
3473,HUMAY,HUMAY,PISCO,ICA,-13.72374167,-75.89001,399.0,Banda 1,0–2499 m s. n. m.
26270,AMBULANCIA DE LA UNIVERSIDAD CATÓLICA DE SANTA MARIA,AREQUIPA,AREQUIPA,AREQUIPA,-16.4061786,-71.5476298,2313.0,Banda 1,0–2499 m s. n. m.
1498,PUESTO DE SALUD QUERO,HUASTA,BOLOGNESI,ANCASH,-10.14932164,-77.06001475,3168.0,Banda 2,2500–3599 m s. n. m.
2006,PUESTO DE SALUD SOMATE BAJO,SULLANA,SULLANA,PIURA,-4.74460614,-80.53273425,86.0,Banda 1,0–2499 m s. n. m.
10882,ENFERMERIA DE LA ESCUELA DE MONTAÑA,SANTA ROSA,EL COLLAO,PUNO,-15.8402218,-70.0218805,3824.0,Banda 3,3600–4500 m s. n. m.
23794,CIABU MEDICAL CENTER SAC,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,-8.1431141,-79.0362544,10.0,Banda 1,0–2499 m s. n. m.
5664,CARQUIN,CALETA DE CARQUIN,HUAURA,LIMA,-11.09082667,-77.62739167,7.0,Banda 1,0–2499 m s. n. m.
5231,HOSPITAL DISTRITAL LAREDO,LAREDO,TRUJILLO,LA LIBERTAD,-8.08588907,-78.95695624,105.0,Banda 1,0–2499 m s. n. m.
4930,MATIAZA RIMACHI,VALERA,BONGARA,AMAZONAS,-6.04943033,-77.92989816,1417.0,Banda 1,0–2499 m s. n. m.
4938,YAMBRASBAMBA,YAMBRASBAMBA,BONGARA,AMAZONAS,-5.82481484,-77.96734866,2243.0,Banda 1,0–2499 m s. n. m.
25084,IESPEDSAC,MAGDALENA DEL MAR,LIMA,LIMA,-12.09217018,-77.05843604,79.0,Banda 1,0–2499 m s. n. m.
25076,CONSULTORIOS EXTERNOS ANGLO AMERICANA,SAN ISIDRO,LIMA,LIMA,-12.1085405,-77.0386698,90.0,Banda 1,0–2499 m s. n. m.
2391,OCCOBAMBA MARANGANI,MARANGANI,CANCHIS,CUSCO,-14.41671214,-71.11647662,3865.0,Banda 3,3600–4500 m s. n. m.
2513,HUASAC,CAICAY,PAUCARTAMBO,CUSCO,-13.52292688,-71.70833289,3397.0,Banda 2,2500–3599 m s. n. m.
24259,CAP III ENRIQUE ENCINAS FRANCO,JULIACA,SAN ROMAN,PUNO,-15.480747,-70.1363679,3831.0,Banda 3,3600–4500 m s. n. m.
706,SAÑOS GRANDE,EL TAMBO,HUANCAYO,JUNIN,-12.01852149,-75.22756499,3282.0,Banda 2,2500–3599 m s. n. m.
24352,PROVIDENCE Odontología Especializada,LA MOLINA,LIMA,LIMA,-12.09055198,-76.95091433,235.0,Banda 1,0–2499 m s. n. m.
24292,OPTICAS VISUALMIN,JULIACA,SAN ROMAN,PUNO,-15.49167888,-70.12741946,3832.0,Banda 3,3600–4500 m s. n. m.
24328,ECOMEDICS,CARMEN DE LA LEGUA-REYNOSO,CALLAO,CALLAO,-12.0427286,-77.0975562,48.0,Banda 1,0–2499 m s. n. m.
5375,HOSPITAL PROVINCIAL DE TAYABAMBA,TAYABAMBA,PATAZ,LA LIBERTAD,-8.27191667,-77.298845,3181.0,Banda 2,2500–3599 m s. n. m.
29192,CLINICA TRAUMATOLOGICA Y DE ESPECIALIDADES MEDICAS E.I.R.L.,JULIACA,SAN ROMAN,PUNO,-15.48900879,-70.16628113,3834.0,Banda 3,3600–4500 m s. n. m.
11943,CUSIPAMPA,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LA LIBERTAD,-8.403765,-78.27299667,3575.0,Banda 2,2500–3599 m s. n. m.
3365,LOS MOLINOS,SAN JOSE DE LOS MOLINOS,ICA,ICA,-13.93693741,-75.67325652,520.0,Banda 1,0–2499 m s. n. m.
1743,PUESTO DE SALUD CULEBRAS,CULEBRAS,HUARMEY,ANCASH,-9.95004783,-78.22187428,35.0,Banda 1,0–2499 m s. n. m.
902,BELLAS FLORES,SINGA,HUAMALIES,HUANUCO,-9.36869897,-76.81139236,3443.0,Banda 2,2500–3599 m s. n. m.
5068,SAN PEDRO DE LA PAPAYA,EL MILAGRO,UTCUBAMBA,AMAZONAS,-5.59596667,-78.57345833,410.0,Banda 1,0–2499 m s. n. m.
23721,Fuerte Pachacuteq,SANTA ANA,LA CONVENCION,CUSCO,-12.868355,-72.6919814,1051.0,Banda 1,0–2499 m s. n. m.
29859,ADP LABORATORIO CLINICO,SAN MARTIN DE PORRES,LIMA,LIMA,-12.03203813,-77.07368708,83.0,Banda 1,0–2499 m s. n. m.
29871,LABORATORIO CLÍNICO SAMA,COMAS,LIMA,LIMA,-11.94520656,-77.05300725,107.0,Banda 1,0–2499 m s. n. m.
2374,HUINCHIRI,QUEHUE,CANAS,CUSCO,-14.39740615,-71.49323422,4036.0,Banda 3,3600–4500 m s. n. m.
2385,CHECACUPE,CHECACUPE,CANCHIS,CUSCO,-14.02563764,-71.45395899,3446.0,Banda 2,2500–3599 m s. n. m.
29128,TEETH&TEETH,PUEBLO LIBRE,LIMA,LIMA,-12.0840725,-77.067148,78.0,Banda 1,0–2499 m s. n. m.
1942,PUESTO DE SALUD GARABATOS,LAS LOMAS,PIURA,PIURA,-4.70895809,-80.08242575,426.0,Banda 1,0–2499 m s. n. m.
5345,SANTA CRUZ DE CHUCA,SANTA CRUZ DE CHUCA,SANTIAGO DE CHUCO,LA LIBERTAD,-8.1207,-78.14307,2912.0,Banda 2,2500–3599 m s. n. m.
5590,PACARAOS,PACARAOS,HUARAL,LIMA,-11.18784214,-76.64938682,3328.0,Banda 2,2500–3599 m s. n. m.
23738,primavera estetica dental,TARAPOTO,SAN MARTIN,SAN MARTIN,-6.4824784,-76.3726891,326.0,Banda 1,0–2499 m s. n. m.
25307,VIRGEN DE GUADALUPE,SANTA ANITA,LIMA,LIMA,-12.0440086,-76.9754663,251.0,Banda 1,0–2499 m s. n. m.
25254,CONSULTORIOS DENTALES SAN BORJA,SAN JUAN DE MIRAFLORES,LIMA,LIMA,-12.15543522,-76.9715137,116.0,Banda 1,0–2499 m s. n. m.
25260,ANGELES DENT,SAN JUAN DE MIRAFLORES,LIMA,LIMA,-12.1538726,-76.9717368,119.0,Banda 1,0–2499 m s. n. m.
19582,ISSAADENT,SAN JUAN DE MIRAFLORES,LIMA,LIMA,-12.14458617,-76.96885831,141.0,Banda 1,0–2499 m s. n. m.
25246,CONSULTORIO ODONTOLOGICO RENTERIA,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,-12.1707263,-76.917474,267.0,Banda 1,0–2499 m s. n. m.
2841,CENTRO DE SALUD OMATE,OMATE,GENERAL SANCHEZ CERRO,MOQUEGUA,-16.67461642,-70.97078075,2186.0,Banda 1,0–2499 m s. n. m.
23744,"CDI ""R&G AMBO"" CENTRO DE DIAGNOSTICO POR IMAGENES",HUANUCO,HUANUCO,HUANUCO,-9.92619684,-76.24190507,1897.0,Banda 1,0–2499 m s. n. m.
4071,OCOYO,OCOYO,HUAYTARA,HUANCAVELICA,-14.00782341,-75.02267152,1927.0,Banda 1,0–2499 m s. n. m.
6920,SANTA CLARA,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,-5.88738524,-78.43733165,2079.0,Banda 1,0–2499 m s. n. m.
23844,SEGURICEL SAC,SANTIAGO DE SURCO,LIMA,LIMA,-12.1306242,-77.0001049,106.0,Banda 1,0–2499 m s. n. m.
30031,ECOMUJER,WANCHAQ,CUSCO,CUSCO,-13.5249,-71.955032,3335.0,Banda 2,2500–3599 m s. n. m.
1783,CENTRO DE SALUD PISCOBAMBA,PISCOBAMBA,MARISCAL LUZURIAGA,ANCASH,-8.86597717,-77.35324609,3307.0,Banda 2,2500–3599 m s. n. m.
3879,YAULI,YAULI,HUANCAVELICA,HUANCAVELICA,-12.77285573,-74.84998231,3470.0,Banda 2,2500–3599 m s. n. m.
23867,MEDICAL CENTER DIVINA FAMILIA,PAUCARPATA,AREQUIPA,AREQUIPA,-16.4220051,-71.50729567,2414.0,Banda 1,0–2499 m s. n. m.
29550,MUNDO SIN CÁNCER,MIRAFLORES,LIMA,LIMA,-12.1266437,-77.0169028,94.0,Banda 1,0–2499 m s. n. m.
29553,CENTRO MEDICO AMALIZ,SAN JUAN DE LURIGANCHO,LIMA,LIMA,-11.9980511,-77.0090759,216.0,Banda 1,0–2499 m s. n. m.
5310,CARABAMBA,CARABAMBA,JULCAN,LA LIBERTAD,-8.11401265,-78.60767283,3320.0,Banda 2,2500–3599 m s. n. m.
24012,CONSULTORIO MEDICO PAMA,ATE,LIMA,LIMA,-12.0260402,-76.9164573,366.0,Banda 1,0–2499 m s. n. m.
8911,HUARA HUARA,CCATCA,QUISPICANCHI,CUSCO,-13.59120593,-71.65428664,3935.0,Banda 3,3600–4500 m s. n. m.
4192,ARGAMA,PACUCHA,ANDAHUAYLAS,APURIMAC,-13.62810465,-73.25455792,3177.0,Banda 2,2500–3599 m s. n. m.
24435,CENTRO MEDICO SOLIDARIO,COMAS,LIMA,LIMA,-11.9461621,-77.0502473,107.0,Banda 1,0–2499 m s. n. m.
9078,LAGUNAS PEDREGAL,HUASMIN,CELENDIN,CAJAMARCA,-6.94195308,-78.20797561,3294.0,Banda 2,2500–3599 m s. n. m.
29830,CENTRO DE REHABILITACION LOS ALAMOS,SAN ISIDRO,LIMA,LIMA,-12.093361,-77.009746,148.0,Banda 1,0–2499 m s. n. m.
24704,SAN JOSE - DIAGNÓSTICOS POR IMÁGENES EN ECOGRAFIA,SAN JUAN DE MIRAFLORES,LIMA,LIMA,-12.1595702,-76.95890195,134.0,Banda 1,0–2499 m s. n. m.
24702,SUIZA LAB - SEDE PENTA MALL,SANTIAGO DE SURCO,LIMA,LIMA,-12.16,-76.99,68.0,Banda 1,0–2499 m s. n. m.
5413,NUEVO TAHUANTINSUYO,IRAZOLA,PADRE ABAD,UCAYALI,-8.78999496,-75.23338146,217.0,Banda 1,0–2499 m s. n. m.
4451,BATANGRANDE,PITIPO,FERREÑAFE,LAMBAYEQUE,-6.48316099,-79.65195647,107.0,Banda 1,0–2499 m s. n. m.
23750,SKINLUTION,SAN ISIDRO,LIMA,LIMA,-12.1059411,-77.0406029,93.0,Banda 1,0–2499 m s. n. m.
20953,EYES CENTER,ATE,LIMA,LIMA,-12.027383,-76.9231651,349.0,Banda 1,0–2499 m s. n. m.
18515,CONSULTORIO ODONTOLOGICO MEDINA,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-6.0331414,-76.9726996,876.0,Banda 1,0–2499 m s. n. m.
2246,E.S. EL TAMBO,SAN MIGUEL DE EL FAIQUE,HUANCABAMBA,PIURA,-5.42371235,-79.60897708,1230.0,Banda 1,0–2499 m s. n. m.
6989,NUEVO HORIZONTE,HUAMBO,RODRIGUEZ DE MENDOZA,AMAZONAS,-6.41928785,-77.50477249,1565.0,Banda 1,0–2499 m s. n. m.
25151,CARDENAS SERVICIOS ODONTOLÓGICOS,CHACLACAYO,LIMA,LIMA,-11.99066381,-76.82133699,540.0,Banda 1,0–2499 m s. n. m.
5916,SANTO DOMINGO DE LOS OLLEROS,SANTO DOMINGO DE LOS OLLEROS,HUAROCHIRI,LIMA,-12.21903141,-76.51450892,2830.0,Banda 2,2500–3599 m s. n. m.
6747,LUTTO,LLUSCO,CHUMBIVILCAS,CUSCO,-14.38926333,-72.10918333,3456.0,Banda 2,2500–3599 m s. n. m.
6821,CASTILLAPATA,YAULI,HUANCAVELICA,HUANCAVELICA,-12.738623,-74.82365366,3878.0,Banda 3,3600–4500 m s. n. m.
23659,CENTRO MEDICO GALENOS E.I.R.L,SAN VICENTE DE CAÑETE,CAÑETE,LIMA,-13.0757161,-76.3792679,51.0,Banda 1,0–2499 m s. n. m.
5571,SANTA ELENA,CALLERIA,CORONEL PORTILLO,UCAYALI,-8.292655,-74.44432333,147.0,Banda 1,0–2499 m s. n. m.
29391,DERMABEAUTÉ,SAN JUAN DE LURIGANCHO,LIMA,LIMA,-11.9896023,-77.0132805,223.0,Banda 1,0–2499 m s. n. m.
29494,POLICLINICO SAN FRANCISCO,LOS OLIVOS,LIMA,LIMA,-11.9959991,-77.082293,49.0,Banda 1,0–2499 m s. n. m.
5282,LA BANDA,LUCMA,GRAN CHIMU,LA LIBERTAD,-7.67465139,-78.57659644,2075.0,Banda 1,0–2499 m s. n. m.
8303,GASTROSALUD E.I.R.L,CHICLAYO,CHICLAYO,LAMBAYEQUE,-6.76773329,-79.8442978,31.0,Banda 1,0–2499 m s. n. m.
5569,CLAS TUPAC AMARU,CALLERIA,CORONEL PORTILLO,UCAYALI,-8.37799548,-74.55485637,156.0,Banda 1,0–2499 m s. n. m.
23928,VásquezDent Odontologia Integral,MI PERU,CALLAO,CALLAO,-11.85470773,-77.12062858,111.0,Banda 1,0–2499 m s. n. m.
2276,P.S RODEOPAMPA,HUARMACA,HUANCABAMBA,PIURA,-5.56694904,-79.43438554,2764.0,Banda 2,2500–3599 m s. n. m.
30296,OPTICA VISUALPRO,AREQUIPA,AREQUIPA,AREQUIPA,-16.398436,-71.5329247,2363.0,Banda 1,0–2499 m s. n. m.
30444,CENTRO MEDICO QHALI KAY S.A.C.,HUARAZ,HUARAZ,ANCASH,-9.540695,-77.52847,3091.0,Banda 2,2500–3599 m s. n. m.
2347,LARES,LARES,CALCA,CUSCO,-13.10216016,-72.04490084,3179.0,Banda 2,2500–3599 m s. n. m.
24004,CENTRO MEDICO SR. DE HUANCA PUNO EIRL,PUNO,PUNO,PUNO,-15.84198676,-70.0262981,3845.0,Banda 3,3600–4500 m s. n. m.
23749,CENTRO ODONTOLOGICO AMERICANO - LOS OLIVOS,LOS OLIVOS,LIMA,LIMA,-11.9956326,-77.0803561,52.0,Banda 1,0–2499 m s. n. m.
23280,CULQUER,CALLAO,CALLAO,CALLAO,-12.0482286,-77.0956435,53.0,Banda 1,0–2499 m s. n. m.
1485,PUESTO DE SALUD RAQUIA,ANTONIO RAIMONDI,BOLOGNESI,ANCASH,-10.15755,-77.47079833,2127.0,Banda 1,0–2499 m s. n. m.
30386,CONSULTORIO DENTAL DR. FELIX BARRIOS,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,-12.1656408,-76.9478391,172.0,Banda 1,0–2499 m s. n. m.
5994,PUESTO DE SALUD SAN CARLOS,SANTIAGO DE SURCO,LIMA,LIMA,-12.1529437,-77.0163502,67.0,Banda 1,0–2499 m s. n. m.
6952,PUESTO DE SALUD LAS DUNAS,SANTIAGO DE SURCO,LIMA,LIMA,-12.1665881,-76.984405,69.0,Banda 1,0–2499 m s. n. m.
11727,SHUCUSH,LONGAR,RODRIGUEZ DE MENDOZA,AMAZONAS,-6.39313093,-77.56870994,1597.0,Banda 1,0–2499 m s. n. m.
6983,ORCCOMA,SANTO TOMAS,CHUMBIVILCAS,CUSCO,-14.50538099,-72.08973027,3801.0,Banda 3,3600–4500 m s. n. m.
1787,PUESTO DE SALUD PUMPA,ELEAZAR GUZMAN BARRON,MARISCAL LUZURIAGA,ANCASH,-8.88743849,-77.2060032,3037.0,Banda 2,2500–3599 m s. n. m.
5122,ORTIZ ARRIETA,LONYA GRANDE,UTCUBAMBA,AMAZONAS,-6.03778556,-78.39328958,1375.0,Banda 1,0–2499 m s. n. m.
6921,VISTA HERMOSA,JAMALCA,UTCUBAMBA,AMAZONAS,-5.92799943,-78.25805709,1830.0,Banda 1,0–2499 m s. n. m.
30625,SONRISA Y SALUD EIRL,LOS OLIVOS,LIMA,LIMA,-11.94474471,-77.07759774,88.0,Banda 1,0–2499 m s. n. m.
1952,PUESTO DE SALUD PUENTE INTERNACIONAL,SUYO,AYABACA,PIURA,-4.39328328,-79.96440686,388.0,Banda 1,0–2499 m s. n. m.
6257,PUESTO DE SALUD ANGAMOS,VENTANILLA,CALLAO,CALLAO,-11.89274295,-77.12773026,54.0,Banda 1,0–2499 m s. n. m.
6667,HUANICO,NAMORA,CAJAMARCA,CAJAMARCA,-7.15099177,-78.14642494,3650.0,Banda 3,3600–4500 m s. n. m.
444,CHAVINI,PANGOA,SATIPO,JUNIN,-11.40608247,-74.49272234,690.0,Banda 1,0–2499 m s. n. m.
23876,CERDENT SAC,MIRAFLORES,LIMA,LIMA,-12.1262486,-77.0167473,94.0,Banda 1,0–2499 m s. n. m.
29215,SAN AGUSTIN MEDICAL CENTER,CHICLAYO,CHICLAYO,LAMBAYEQUE,-6.7831206,-79.8394273,31.0,Banda 1,0–2499 m s. n. m.
29309,BAP RIO YAVARI,PUNCHANA,MAYNAS,LORETO,-4.2324729,-74.2179326,112.0,Banda 1,0–2499 m s. n. m.
1731,PUESTO DE SALUD CHIPRE,COCHABAMBA,HUARAZ,ANCASH,-9.49324254,-77.82617612,3053.0,Banda 2,2500–3599 m s. n. m.
787,LAS MORAS,HUANUCO,HUANUCO,HUANUCO,-9.9153027,-76.2382847,1918.0,Banda 1,0–2499 m s. n. m.
2059,PUESTO DE SALUD MIRAFLORES,SALITRAL,SULLANA,PIURA,-4.84037119,-80.68947399,62.0,Banda 1,0–2499 m s. n. m.
29403,GONZALES FLORES,WANCHAQ,CUSCO,CUSCO,-13.520639,-71.9735574,3383.0,Banda 2,2500–3599 m s. n. m.
5374,UCUNCHA,UCUNCHA,BOLIVAR,LA LIBERTAD,-7.16496515,-77.85855338,2599.0,Banda 2,2500–3599 m s. n. m.
23821,GLORIOSO SAN MARTIN DE PORRES DEL PERU,TRUJILLO,TRUJILLO,LA LIBERTAD,-8.1173914,-79.0290379,30.0,Banda 1,0–2499 m s. n. m.
2251,EE.SS I-2 JUZGARA,HUANCABAMBA,HUANCABAMBA,PIURA,-5.29920977,-79.46901879,2648.0,Banda 2,2500–3599 m s. n. m.
7281,CUEYQUETA,LA JALCA,CHACHAPOYAS,AMAZONAS,-6.52561333,-77.814225,2536.0,Banda 2,2500–3599 m s. n. m.
25073,ORAL REVEAL,MIRAFLORES,LIMA,LIMA,-12.11366044,-77.04759116,72.0,Banda 1,0–2499 m s. n. m.
24955,Centro de Terapia Física Integral Netania,LOS OLIVOS,LIMA,LIMA,-11.93721343,-77.08013017,88.0,Banda 1,0–2499 m s. n. m.
2630,CURAHUASI,CURAHUASI,ABANCAY,APURIMAC,-13.53678754,-72.69805466,2651.0,Banda 2,2500–3599 m s. n. m.
249,SACHA PAPA,MANSERICHE,DATEM DEL MARAÑON,LORETO,-4.76698667,-77.57221333,175.0,Banda 1,0–2499 m s. n. m.
2186,i-2  SILAHUA,CHALACO,MORROPON,PIURA,-5.11259667,-79.80991667,1210.0,Banda 1,0–2499 m s. n. m.
29613,ONCO SAN FRANCISCO,SICUANI,CANCHIS,CUSCO,-14.2713299,-71.2220832,3670.0,Banda 3,3600–4500 m s. n. m.
2057,PUESTO DE SALUD SANTA CRUZ,QUERECOTILLO,SULLANA,PIURA,-4.79631551,-80.62109798,67.0,Banda 1,0–2499 m s. n. m.
30295,CENTRO MEDICO AM CONDUCTOR SAC,HUARAZ,HUARAZ,ANCASH,-9.5261154,-77.5287792,3055.0,Banda 2,2500–3599 m s. n. m.
24027,ENFERMERÍA DEL REGIMENTO DE CABALLERIA MARISCAL DOMINGO NIETO - EPR,EL AGUSTINO,LIMA,LIMA,-12.05362609,-77.01188695,186.0,Banda 1,0–2499 m s. n. m.
2413,URINSAYA,COPORAQUE,ESPINAR,CUSCO,-14.73543683,-71.62574643,3963.0,Banda 3,3600–4500 m s. n. m.
4116,ISLAYCHUMPI,MOYA,HUANCAVELICA,HUANCAVELICA,-12.43573243,-75.14115336,3597.0,Banda 2,2500–3599 m s. n. m.
2270,E.S.  HUARMACA,HUARMACA,HUANCABAMBA,PIURA,-5.5873218,-79.52119013,2083.0,Banda 1,0–2499 m s. n. m.
29303,CONSULTORIO ODONTOLOGICO SONRIE CONMIGO,HUANCAYO,HUANCAYO,JUNIN,-12.05997426,-75.20451693,3275.0,Banda 2,2500–3599 m s. n. m.
1091,CANTARIZU,OXAPAMPA,OXAPAMPA,PASCO,-10.64895367,-75.38714744,1778.0,Banda 1,0–2499 m s. n. m.
23743,Enfermería de la Escuela de Equitación del Ejercito,LA MOLINA,LIMA,LIMA,-12.0819916,-76.928694,268.0,Banda 1,0–2499 m s. n. m.
5670,1RO DE MAYO,SANTA MARIA,HUAURA,LIMA,-11.119365,-77.59054667,68.0,Banda 1,0–2499 m s. n. m.
2632,BACAS,CURAHUASI,ABANCAY,APURIMAC,-13.57176005,-72.76093826,3035.0,Banda 2,2500–3599 m s. n. m.
166,HOLANDA,CONTAMANA,UCAYALI,LORETO,-7.5752323,-74.989282,135.0,Banda 1,0–2499 m s. n. m.
185,CENTRO DE SALUD I-4 ORELLANA,VARGAS GUERRA,UCAYALI,LORETO,-6.91476797,-75.15865947,140.0,Banda 1,0–2499 m s. n. m.
28614,"CENTRO  DE SALUD MENTAL COMUNITARIO ""KUSHISHA PANATAHUA""",PANAO,PACHITEA,HUANUCO,-9.89634953,-75.9950037,2488.0,Banda 1,0–2499 m s. n. m.
1767,PUESTO DE SALUD CHUYAS,POMABAMBA,POMABAMBA,ANCASH,-8.82082724,-77.48180674,3193.0,Banda 2,2500–3599 m s. n. m.
1817,PUESTO DE SALUD CAJAY,CAJAY,HUARI,ANCASH,-9.32134818,-77.15819682,3198.0,Banda 2,2500–3599 m s. n. m.
5879,HUANCATA,SANGALLAYA,HUAROCHIRI,LIMA,-12.18430086,-76.23799226,2663.0,Banda 2,2500–3599 m s. n. m.
503,UNION CUVIRIAKI,RIO NEGRO,SATIPO,JUNIN,-11.15018945,-74.85390356,1021.0,Banda 1,0–2499 m s. n. m.
9163,POLICLINICO PUENTE PIEDRA,PUENTE PIEDRA,LIMA,LIMA,-11.8628584,-77.0801408,189.0,Banda 1,0–2499 m s. n. m.
4362,TUPAC AMARU,LAGUNAS,CHICLAYO,LAMBAYEQUE,-7.036365,-79.692355,13.0,Banda 1,0–2499 m s. n. m.
25200,Z Y M DENTAL,LOS OLIVOS,LIMA,LIMA,-11.9846673,-77.0719852,63.0,Banda 1,0–2499 m s. n. m.
25332,"BATALLÓN DE SELVA ""TARAPACA  "" N° 17- PIJUAYAL",PEBAS,MARISCAL RAMON CASTILLA,LORETO,-3.32746523,-71.83964587,77.0,Banda 1,0–2499 m s. n. m.
25243,"BATALLÓN DE SELVA ""CORONEL ALFONZO UGARTE VERNAL  "" N° 47",MORONA,DATEM DEL MARAÑON,LORETO,-3.11363575,-77.81728345,218.0,Banda 1,0–2499 m s. n. m.
18901,CONSULTORIO DENTAL DENTO GROUP,SAN JUAN DE LURIGANCHO,LIMA,LIMA,-12.0241241,-76.9887557,227.0,Banda 1,0–2499 m s. n. m.
24957,BCT N°34 LA OROYA VILLA VIRGEN,VILLA VIRGEN,LA CONVENCION,CUSCO,-13.00197845,-73.50388411,757.0,Banda 1,0–2499 m s. n. m.
23677,ODONTOLOGIA INTEGRAL TSM,LA MOLINA,LIMA,LIMA,-12.0628695,-76.9473749,263.0,Banda 1,0–2499 m s. n. m.
4216,LA CASCARILLA,JAEN,JAEN,CAJAMARCA,-5.67178849,-78.89966037,1955.0,Banda 1,0–2499 m s. n. m.
5431,SANTA ROSA KM. 50 CFB,CAMPOVERDE,CORONEL PORTILLO,UCAYALI,-8.57670051,-74.90866559,200.0,Banda 1,0–2499 m s. n. m.
1340,PUESTO DE SALUD QUERQUE,LLUTA,CAYLLOMA,AREQUIPA,-15.9315936,-72.05809427,3442.0,Banda 2,2500–3599 m s. n. m.
6674,NUEVAS FLORES,JACAS GRANDE,HUAMALIES,HUANUCO,-9.57472457,-76.74432183,2948.0,Banda 2,2500–3599 m s. n. m.
4444,PITIPO,PITIPO,FERREÑAFE,LAMBAYEQUE,-6.56545332,-79.7807221,54.0,Banda 1,0–2499 m s. n. m.
4950,MARIA AUXILIADORA,SAN NICOLAS,RODRIGUEZ DE MENDOZA,AMAZONAS,-6.39564667,-77.47855167,1615.0,Banda 1,0–2499 m s. n. m.
23727,MEDCAM,SAN BORJA,LIMA,LIMA,-12.0827847,-76.99712074,180.0,Banda 1,0–2499 m s. n. m.
1640,PUESTO DE SALUD CASCAPARA,CASCAPARA,YUNGAY,ANCASH,-9.22825055,-77.71768732,2715.0,Banda 2,2500–3599 m s. n. m.
23917,NIUVIDA,LINCE,LIMA,LIMA,-12.0905995,-77.0261805,127.0,Banda 1,0–2499 m s. n. m.
24189,INVBIOMED,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.1617465,-78.5127855,2727.0,Banda 2,2500–3599 m s. n. m.
21890,POSTA MEDICA YAURICOCHA,ALIS,YAUYOS,LIMA,-6.9729495,-78.4979248,4017.0,Banda 3,3600–4500 m s. n. m.
24332,CONSULTORIOS  MEDICENTER,LIMA,LIMA,LIMA,-12.0492328,-77.0348651,163.0,Banda 1,0–2499 m s. n. m.
29648,GRUPO ARECORD INVERSIONES S.A.C,LURIN,LIMA,LIMA,-12.292314,-76.854098,11.0,Banda 1,0–2499 m s. n. m.
25230,servicio de medicina fisica y rehabilitacion,SULLANA,SULLANA,PIURA,-4.898258,-80.6885184,62.0,Banda 1,0–2499 m s. n. m.
8835,HOSPITAL NAYLAMP,CHICLAYO,CHICLAYO,LAMBAYEQUE,-6.77602833,-79.84251333,30.0,Banda 1,0–2499 m s. n. m.
24939,Family Dent,LOS OLIVOS,LIMA,LIMA,-11.98960537,-77.06483675,63.0,Banda 1,0–2499 m s. n. m.
25231,CHIS DENTAL,MIRAFLORES,LIMA,LIMA,-12.12604015,-77.02056057,92.0,Banda 1,0–2499 m s. n. m.
5011,PARIC,QUEROCOTILLO,CUTERVO,CAJAMARCA,-6.28406,-79.12524,1920.0,Banda 1,0–2499 m s. n. m.
29708,CENTRO DE HEMODIALISIS JUAN PABLO II SAC,YARINACOCHA,CORONEL PORTILLO,UCAYALI,-8.38589565,-74.56157338,150.0,Banda 1,0–2499 m s. n. m.
19049,AUNA CLÍNICA DELGADO,MIRAFLORES,LIMA,LIMA,-12.1140163,-77.0325176,93.0,Banda 1,0–2499 m s. n. m.
29498,proboca sonreir,LOS OLIVOS,LIMA,LIMA,-11.9374481,-77.0725883,99.0,Banda 1,0–2499 m s. n. m.
4831,SAN JUAN DE DIOS,PULAN,SANTA CRUZ,CAJAMARCA,-6.72254,-78.8822,2574.0,Banda 2,2500–3599 m s. n. m.
5829,HUERTA MARGARET,HUARAL,HUARAL,LIMA,-11.42946119,-77.18961857,315.0,Banda 1,0–2499 m s. n. m.
13706,POLICLÍNICOS SOCIAL ALEMÁN ESPÍRITU SANTO - SAN MARTÍN DE PORRES,AREQUIPA,AREQUIPA,AREQUIPA,-16.3995905,-71.5398024,2322.0,Banda 1,0–2499 m s. n. m.
24127,POLICLINICO PARTICULAR SANTA PATRICIA EIRL,AREQUIPA,AREQUIPA,AREQUIPA,-16.4211425,-71.5080269,2414.0,Banda 1,0–2499 m s. n. m.
5876,HUANCHAC,SAN LORENZO DE QUINTI,HUAROCHIRI,LIMA,-12.22113896,-76.22506798,2644.0,Banda 2,2500–3599 m s. n. m.
